timestamp,hour,light_lux,occupancy,water_flow,tariff
2026-01-16 18:40:32.844391,18,469.8,1,0.0,8.5
2026-01-16 18:55:32.844391,18,384.7,1,0.0,8.5
2026-01-16 19:10:32.844391,19,214.2,0,0.0,8.5
2026-01-16 19:25:32.844391,19,385.0,1,0.0,8.5
2026-01-16 19:40:32.844391,19,90.5,1,0.0,8.5
2026-01-16 19:55:32.844391,19,254.3,1,0.0,8.5
2026-01-16 20:10:32.844391,20,375.8,1,0.0,8.5
2026-01-16 20:25:32.844391,20,355.5,1,0.0,8.5
2026-01-16 20:40:32.844391,20,319.3,0,0.0,8.5
2026-01-16 20:55:32.844391,20,243.0,1,8.17,8.5
2026-01-16 21:10:32.844391,21,132.1,1,0.0,8.5
2026-01-16 21:25:32.844391,21,150.4,1,0.0,8.5
2026-01-16 21:40:32.844391,21,204.7,0,0.0,8.5
2026-01-16 21:55:32.844391,21,140.0,0,0.0,8.5
2026-01-16 22:10:32.844391,22,145.3,1,0.0,10.2
2026-01-16 22:25:32.844391,22,290.8,1,0.0,10.2
2026-01-16 22:40:32.844391,22,214.4,0,0.0,10.2
2026-01-16 22:55:32.844391,22,215.1,1,10.86,10.2
2026-01-16 23:10:32.844391,23,362.7,1,9.51,10.2
2026-01-16 23:25:32.844391,23,200.6,1,0.0,10.2
2026-01-16 23:40:32.844391,23,211.9,0,0.0,10.2
2026-01-16 23:55:32.844391,23,243.8,1,0.0,10.2
2026-01-17 00:10:32.844391,0,23.5,0,0.0,6.8
2026-01-17 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-17 00:40:32.844391,0,0.0,0,0.5,6.8
2026-01-17 00:55:32.844391,0,7.7,0,0.0,6.8
2026-01-17 01:10:32.844391,1,0.0,0,0.0,6.8
2026-01-17 01:25:32.844391,1,0.6,0,0.0,6.8
2026-01-17 01:40:32.844391,1,0.0,0,0.0,6.8
2026-01-17 01:55:32.844391,1,0.3,0,0.0,6.8
2026-01-17 02:10:32.844391,2,7.7,0,0.0,6.8
2026-01-17 02:25:32.844391,2,2.3,0,0.0,6.8
2026-01-17 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-17 02:55:32.844391,2,2.2,0,0.0,6.8
2026-01-17 03:10:32.844391,3,13.1,0,0.5,6.8
2026-01-17 03:25:32.844391,3,14.4,0,0.0,6.8
2026-01-17 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-17 03:55:32.844391,3,4.2,0,0.0,6.8
2026-01-17 04:10:32.844391,4,15.9,0,0.0,6.8
2026-01-17 04:25:32.844391,4,0.0,0,0.0,6.8
2026-01-17 04:40:32.844391,4,0.0,0,0.0,6.8
2026-01-17 04:55:32.844391,4,0.0,0,0.0,6.8
2026-01-17 05:10:32.844391,5,6.0,0,0.0,6.8
2026-01-17 05:25:32.844391,5,0.0,0,0.0,6.8
2026-01-17 05:40:32.844391,5,7.1,0,0.0,6.8
2026-01-17 05:55:32.844391,5,23.1,0,0.0,6.8
2026-01-17 06:10:32.844391,6,0.0,0,0.0,8.5
2026-01-17 06:25:32.844391,6,0.0,0,0.5,8.5
2026-01-17 06:40:32.844391,6,7.4,0,0.0,8.5
2026-01-17 06:55:32.844391,6,13.4,0,0.0,8.5
2026-01-17 07:10:32.844391,7,0.0,0,0.0,8.5
2026-01-17 07:25:32.844391,7,0.0,0,0.0,8.5
2026-01-17 07:40:32.844391,7,7.6,0,0.0,8.5
2026-01-17 07:55:32.844391,7,5.5,0,0.0,8.5
2026-01-17 08:10:32.844391,8,0.0,0,0.0,8.5
2026-01-17 08:25:32.844391,8,8.0,0,0.0,8.5
2026-01-17 08:40:32.844391,8,0.0,0,0.0,8.5
2026-01-17 08:55:32.844391,8,11.8,0,0.0,8.5
2026-01-17 09:10:32.844391,9,7.0,0,0.0,8.5
2026-01-17 09:25:32.844391,9,0.8,0,0.0,8.5
2026-01-17 09:40:32.844391,9,0.5,0,0.0,8.5
2026-01-17 09:55:32.844391,9,6.9,0,0.0,8.5
2026-01-17 10:10:32.844391,10,3.6,0,0.0,8.5
2026-01-17 10:25:32.844391,10,0.0,0,0.0,8.5
2026-01-17 10:40:32.844391,10,0.0,0,0.0,8.5
2026-01-17 10:55:32.844391,10,0.0,0,0.0,8.5
2026-01-17 11:10:32.844391,11,0.0,0,0.5,8.5
2026-01-17 11:25:32.844391,11,3.0,0,0.0,8.5
2026-01-17 11:40:32.844391,11,0.0,0,0.0,8.5
2026-01-17 11:55:32.844391,11,12.9,0,0.0,8.5
2026-01-17 12:10:32.844391,12,0.0,0,0.0,8.5
2026-01-17 12:25:32.844391,12,0.0,0,0.0,8.5
2026-01-17 12:40:32.844391,12,2.1,1,0.0,8.5
2026-01-17 12:55:32.844391,12,5.3,0,0.0,8.5
2026-01-17 13:10:32.844391,13,17.1,0,0.0,8.5
2026-01-17 13:25:32.844391,13,0.0,0,0.0,8.5
2026-01-17 13:40:32.844391,13,0.0,0,0.0,8.5
2026-01-17 13:55:32.844391,13,0.0,0,0.0,8.5
2026-01-17 14:10:32.844391,14,0.0,0,0.0,10.2
2026-01-17 14:25:32.844391,14,21.6,0,0.0,10.2
2026-01-17 14:40:32.844391,14,0.0,0,0.0,10.2
2026-01-17 14:55:32.844391,14,0.0,0,0.0,10.2
2026-01-17 15:10:32.844391,15,0.0,0,0.0,10.2
2026-01-17 15:25:32.844391,15,3.7,0,0.0,10.2
2026-01-17 15:40:32.844391,15,9.8,0,0.0,10.2
2026-01-17 15:55:32.844391,15,0.0,0,0.0,10.2
2026-01-17 16:10:32.844391,16,19.4,0,0.0,10.2
2026-01-17 16:25:32.844391,16,0.0,0,0.0,10.2
2026-01-17 16:40:32.844391,16,0.0,0,8.5,10.2
2026-01-17 16:55:32.844391,16,2.8,0,0.0,10.2
2026-01-17 17:10:32.844391,17,6.5,0,0.0,8.5
2026-01-17 17:25:32.844391,17,4.5,0,0.0,8.5
2026-01-17 17:40:32.844391,17,0.0,0,0.0,8.5
2026-01-17 17:55:32.844391,17,0.0,0,0.0,8.5
2026-01-17 18:10:32.844391,18,0.0,0,0.0,8.5
2026-01-17 18:25:32.844391,18,0.0,0,0.0,8.5
2026-01-17 18:40:32.844391,18,0.0,0,0.0,8.5
2026-01-17 18:55:32.844391,18,12.2,0,0.0,8.5
2026-01-17 19:10:32.844391,19,13.3,1,0.0,8.5
2026-01-17 19:25:32.844391,19,250.8,1,0.0,8.5
2026-01-17 19:40:32.844391,19,223.5,1,0.0,8.5
2026-01-17 19:55:32.844391,19,23.5,0,0.0,8.5
2026-01-17 20:10:32.844391,20,197.3,1,0.0,8.5
2026-01-17 20:25:32.844391,20,190.5,0,0.0,8.5
2026-01-17 20:40:32.844391,20,122.4,1,0.0,8.5
2026-01-17 20:55:32.844391,20,96.7,1,0.0,8.5
2026-01-17 21:10:32.844391,21,184.5,1,0.0,8.5
2026-01-17 21:25:32.844391,21,0.0,1,0.0,8.5
2026-01-17 21:40:32.844391,21,140.3,1,5.53,8.5
2026-01-17 21:55:32.844391,21,193.9,1,6.82,8.5
2026-01-17 22:10:32.844391,22,367.6,0,0.0,10.2
2026-01-17 22:25:32.844391,22,163.4,0,0.0,10.2
2026-01-17 22:40:32.844391,22,166.0,1,0.0,10.2
2026-01-17 22:55:32.844391,22,244.2,0,0.0,10.2
2026-01-17 23:10:32.844391,23,93.7,1,0.0,10.2
2026-01-17 23:25:32.844391,23,276.5,1,0.0,10.2
2026-01-17 23:40:32.844391,23,241.4,0,0.0,10.2
2026-01-17 23:55:32.844391,23,377.0,0,0.0,10.2
2026-01-18 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-18 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-18 00:40:32.844391,0,0.0,0,0.0,6.8
2026-01-18 00:55:32.844391,0,0.0,0,0.0,6.8
2026-01-18 01:10:32.844391,1,0.0,0,0.0,6.8
2026-01-18 01:25:32.844391,1,12.3,0,0.0,6.8
2026-01-18 01:40:32.844391,1,0.0,0,0.0,6.8
2026-01-18 01:55:32.844391,1,0.0,1,0.0,6.8
2026-01-18 02:10:32.844391,2,0.0,0,0.0,6.8
2026-01-18 02:25:32.844391,2,10.1,0,0.0,6.8
2026-01-18 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-18 02:55:32.844391,2,0.0,0,0.0,6.8
2026-01-18 03:10:32.844391,3,2.8,0,0.0,6.8
2026-01-18 03:25:32.844391,3,0.0,0,0.0,6.8
2026-01-18 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-18 03:55:32.844391,3,7.4,0,0.0,6.8
2026-01-18 04:10:32.844391,4,0.6,0,0.0,6.8
2026-01-18 04:25:32.844391,4,15.0,0,0.0,6.8
2026-01-18 04:40:32.844391,4,0.0,0,0.0,6.8
2026-01-18 04:55:32.844391,4,0.0,0,0.0,6.8
2026-01-18 05:10:32.844391,5,0.0,0,0.0,6.8
2026-01-18 05:25:32.844391,5,3.8,0,0.0,6.8
2026-01-18 05:40:32.844391,5,0.0,0,0.0,6.8
2026-01-18 05:55:32.844391,5,0.0,0,0.0,6.8
2026-01-18 06:10:32.844391,6,0.0,0,0.0,8.5
2026-01-18 06:25:32.844391,6,7.8,0,0.0,8.5
2026-01-18 06:40:32.844391,6,12.4,0,0.0,8.5
2026-01-18 06:55:32.844391,6,6.7,0,0.0,8.5
2026-01-18 07:10:32.844391,7,1.6,0,0.0,8.5
2026-01-18 07:25:32.844391,7,0.0,0,0.0,8.5
2026-01-18 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-18 07:55:32.844391,7,0.0,0,0.0,8.5
2026-01-18 08:10:32.844391,8,3.1,0,0.0,8.5
2026-01-18 08:25:32.844391,8,0.0,0,0.0,8.5
2026-01-18 08:40:32.844391,8,14.2,0,0.0,8.5
2026-01-18 08:55:32.844391,8,0.0,0,0.0,8.5
2026-01-18 09:10:32.844391,9,0.0,0,0.0,8.5
2026-01-18 09:25:32.844391,9,0.0,0,0.0,8.5
2026-01-18 09:40:32.844391,9,0.0,0,0.0,8.5
2026-01-18 09:55:32.844391,9,4.4,1,10.83,8.5
2026-01-18 10:10:32.844391,10,5.4,0,0.0,8.5
2026-01-18 10:25:32.844391,10,0.0,0,0.0,8.5
2026-01-18 10:40:32.844391,10,0.6,0,0.0,8.5
2026-01-18 10:55:32.844391,10,8.0,0,0.0,8.5
2026-01-18 11:10:32.844391,11,6.5,1,0.0,8.5
2026-01-18 11:25:32.844391,11,0.0,0,0.0,8.5
2026-01-18 11:40:32.844391,11,0.0,0,0.0,8.5
2026-01-18 11:55:32.844391,11,8.1,0,0.0,8.5
2026-01-18 12:10:32.844391,12,0.0,0,0.0,8.5
2026-01-18 12:25:32.844391,12,1.6,0,0.0,8.5
2026-01-18 12:40:32.844391,12,0.0,0,0.0,8.5
2026-01-18 12:55:32.844391,12,5.4,0,0.0,8.5
2026-01-18 13:10:32.844391,13,0.0,0,0.0,8.5
2026-01-18 13:25:32.844391,13,0.0,0,0.0,8.5
2026-01-18 13:40:32.844391,13,0.4,0,0.0,8.5
2026-01-18 13:55:32.844391,13,0.6,0,0.0,8.5
2026-01-18 14:10:32.844391,14,3.8,0,0.0,10.2
2026-01-18 14:25:32.844391,14,0.0,0,0.0,10.2
2026-01-18 14:40:32.844391,14,0.0,0,0.0,10.2
2026-01-18 14:55:32.844391,14,0.0,0,0.0,10.2
2026-01-18 15:10:32.844391,15,0.0,0,0.0,10.2
2026-01-18 15:25:32.844391,15,2.6,0,0.0,10.2
2026-01-18 15:40:32.844391,15,0.0,0,0.0,10.2
2026-01-18 15:55:32.844391,15,13.7,0,0.0,10.2
2026-01-18 16:10:32.844391,16,20.0,0,0.5,10.2
2026-01-18 16:25:32.844391,16,2.8,0,0.0,10.2
2026-01-18 16:40:32.844391,16,20.8,0,0.0,10.2
2026-01-18 16:55:32.844391,16,0.0,0,0.0,10.2
2026-01-18 17:10:32.844391,17,0.0,0,0.0,8.5
2026-01-18 17:25:32.844391,17,14.6,0,0.0,8.5
2026-01-18 17:40:32.844391,17,0.0,0,0.0,8.5
2026-01-18 17:55:32.844391,17,2.9,0,0.0,8.5
2026-01-18 18:10:32.844391,18,3.3,0,0.0,8.5
2026-01-18 18:25:32.844391,18,0.0,0,0.0,8.5
2026-01-18 18:40:32.844391,18,0.0,0,8.5,8.5
2026-01-18 18:55:32.844391,18,7.5,0,0.0,8.5
2026-01-18 19:10:32.844391,19,114.9,1,11.21,8.5
2026-01-18 19:25:32.844391,19,290.1,1,11.18,8.5
2026-01-18 19:40:32.844391,19,25.1,1,0.0,8.5
2026-01-18 19:55:32.844391,19,52.2,1,10.03,8.5
2026-01-18 20:10:32.844391,20,113.7,1,10.64,8.5
2026-01-18 20:25:32.844391,20,184.4,1,7.55,8.5
2026-01-18 20:40:32.844391,20,5.9,1,0.0,8.5
2026-01-18 20:55:32.844391,20,253.5,1,0.0,8.5
2026-01-18 21:10:32.844391,21,182.2,0,0.0,8.5
2026-01-18 21:25:32.844391,21,115.1,0,0.0,8.5
2026-01-18 21:40:32.844391,21,382.7,1,0.0,8.5
2026-01-18 21:55:32.844391,21,334.5,0,0.0,8.5
2026-01-18 22:10:32.844391,22,128.9,1,6.09,10.2
2026-01-18 22:25:32.844391,22,249.9,1,11.24,10.2
2026-01-18 22:40:32.844391,22,151.2,1,0.0,10.2
2026-01-18 22:55:32.844391,22,237.7,0,0.0,10.2
2026-01-18 23:10:32.844391,23,42.2,1,0.0,10.2
2026-01-18 23:25:32.844391,23,274.9,1,10.42,10.2
2026-01-18 23:40:32.844391,23,136.0,0,0.0,10.2
2026-01-18 23:55:32.844391,23,264.8,1,0.0,10.2
2026-01-19 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-19 00:25:32.844391,0,0.0,1,8.16,6.8
2026-01-19 00:40:32.844391,0,0.0,0,0.0,6.8
2026-01-19 00:55:32.844391,0,0.0,0,0.0,6.8
2026-01-19 01:10:32.844391,1,11.5,0,0.0,6.8
2026-01-19 01:25:32.844391,1,6.4,0,0.0,6.8
2026-01-19 01:40:32.844391,1,0.0,1,0.0,6.8
2026-01-19 01:55:32.844391,1,3.8,0,0.0,6.8
2026-01-19 02:10:32.844391,2,2.4,0,0.0,6.8
2026-01-19 02:25:32.844391,2,0.0,0,0.0,6.8
2026-01-19 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-19 02:55:32.844391,2,0.4,0,0.0,6.8
2026-01-19 03:10:32.844391,3,10.8,0,0.5,6.8
2026-01-19 03:25:32.844391,3,5.1,0,0.0,6.8
2026-01-19 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-19 03:55:32.844391,3,0.0,0,0.0,6.8
2026-01-19 04:10:32.844391,4,23.5,0,0.0,6.8
2026-01-19 04:25:32.844391,4,19.2,0,0.0,6.8
2026-01-19 04:40:32.844391,4,12.8,0,0.0,6.8
2026-01-19 04:55:32.844391,4,1.5,0,0.0,6.8
2026-01-19 05:10:32.844391,5,5.9,0,0.0,6.8
2026-01-19 05:25:32.844391,5,0.0,0,0.0,6.8
2026-01-19 05:40:32.844391,5,0.0,0,0.0,6.8
2026-01-19 05:55:32.844391,5,0.0,0,0.0,6.8
2026-01-19 06:10:32.844391,6,19.0,0,0.0,8.5
2026-01-19 06:25:32.844391,6,0.0,0,0.0,8.5
2026-01-19 06:40:32.844391,6,0.0,0,0.0,8.5
2026-01-19 06:55:32.844391,6,0.0,0,0.0,8.5
2026-01-19 07:10:32.844391,7,0.0,0,0.0,8.5
2026-01-19 07:25:32.844391,7,0.0,0,0.0,8.5
2026-01-19 07:40:32.844391,7,6.2,0,0.0,8.5
2026-01-19 07:55:32.844391,7,0.0,0,0.0,8.5
2026-01-19 08:10:32.844391,8,516.3,1,0.0,8.5
2026-01-19 08:25:32.844391,8,407.9,1,0.0,8.5
2026-01-19 08:40:32.844391,8,496.9,1,0.0,8.5
2026-01-19 08:55:32.844391,8,556.3,1,8.76,8.5
2026-01-19 09:10:32.844391,9,324.1,1,0.0,8.5
2026-01-19 09:25:32.844391,9,452.8,1,0.0,8.5
2026-01-19 09:40:32.844391,9,438.6,1,0.0,8.5
2026-01-19 09:55:32.844391,9,397.9,1,0.0,8.5
2026-01-19 10:10:32.844391,10,451.6,1,0.0,8.5
2026-01-19 10:25:32.844391,10,416.9,1,0.0,8.5
2026-01-19 10:40:32.844391,10,520.8,1,0.0,8.5
2026-01-19 10:55:32.844391,10,464.2,1,0.0,8.5
2026-01-19 11:10:32.844391,11,463.5,1,0.0,8.5
2026-01-19 11:25:32.844391,11,473.6,1,0.0,8.5
2026-01-19 11:40:32.844391,11,398.7,1,0.0,8.5
2026-01-19 11:55:32.844391,11,384.1,1,0.0,8.5
2026-01-19 12:10:32.844391,12,501.6,1,0.0,8.5
2026-01-19 12:25:32.844391,12,446.3,1,0.0,8.5
2026-01-19 12:40:32.844391,12,425.8,1,0.0,8.5
2026-01-19 12:55:32.844391,12,445.7,1,0.0,8.5
2026-01-19 13:10:32.844391,13,475.4,1,0.0,8.5
2026-01-19 13:25:32.844391,13,434.4,1,0.0,8.5
2026-01-19 13:40:32.844391,13,498.8,1,0.0,8.5
2026-01-19 13:55:32.844391,13,443.9,1,0.0,8.5
2026-01-19 14:10:32.844391,14,444.0,0,0.0,10.2
2026-01-19 14:25:32.844391,14,405.7,1,0.0,10.2
2026-01-19 14:40:32.844391,14,363.2,1,0.0,10.2
2026-01-19 14:55:32.844391,14,522.0,1,0.0,10.2
2026-01-19 15:10:32.844391,15,488.5,1,0.0,10.2
2026-01-19 15:25:32.844391,15,401.1,1,0.0,10.2
2026-01-19 15:40:32.844391,15,483.7,1,0.0,10.2
2026-01-19 15:55:32.844391,15,459.6,1,0.0,10.2
2026-01-19 16:10:32.844391,16,467.8,1,7.69,10.2
2026-01-19 16:25:32.844391,16,466.6,1,0.0,10.2
2026-01-19 16:40:32.844391,16,517.0,1,0.0,10.2
2026-01-19 16:55:32.844391,16,488.1,1,8.07,10.2
2026-01-19 17:10:32.844391,17,424.8,0,0.0,8.5
2026-01-19 17:25:32.844391,17,475.1,1,0.0,8.5
2026-01-19 17:40:32.844391,17,499.1,1,0.0,8.5
2026-01-19 17:55:32.844391,17,441.1,0,0.0,8.5
2026-01-19 18:10:32.844391,18,405.6,1,0.0,8.5
2026-01-19 18:25:32.844391,18,432.7,1,0.0,8.5
2026-01-19 18:40:32.844391,18,527.4,1,0.0,8.5
2026-01-19 18:55:32.844391,18,497.8,1,0.0,8.5
2026-01-19 19:10:32.844391,19,253.7,1,0.0,8.5
2026-01-19 19:25:32.844391,19,233.8,1,9.46,8.5
2026-01-19 19:40:32.844391,19,143.5,1,0.0,8.5
2026-01-19 19:55:32.844391,19,212.4,1,0.0,8.5
2026-01-19 20:10:32.844391,20,151.8,1,0.0,8.5
2026-01-19 20:25:32.844391,20,227.7,1,0.0,8.5
2026-01-19 20:40:32.844391,20,235.7,1,0.0,8.5
2026-01-19 20:55:32.844391,20,167.5,0,0.0,8.5
2026-01-19 21:10:32.844391,21,62.5,1,0.0,8.5
2026-01-19 21:25:32.844391,21,20.4,0,0.0,8.5
2026-01-19 21:40:32.844391,21,269.1,0,0.0,8.5
2026-01-19 21:55:32.844391,21,326.7,1,0.0,8.5
2026-01-19 22:10:32.844391,22,271.4,1,0.0,10.2
2026-01-19 22:25:32.844391,22,113.6,0,0.0,10.2
2026-01-19 22:40:32.844391,22,382.4,0,0.0,10.2
2026-01-19 22:55:32.844391,22,251.8,0,0.0,10.2
2026-01-19 23:10:32.844391,23,224.3,0,0.0,10.2
2026-01-19 23:25:32.844391,23,208.3,1,0.0,10.2
2026-01-19 23:40:32.844391,23,210.7,0,0.5,10.2
2026-01-19 23:55:32.844391,23,51.9,1,0.0,10.2
2026-01-20 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-20 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-20 00:40:32.844391,0,0.0,0,0.0,6.8
2026-01-20 00:55:32.844391,0,8.6,0,0.0,6.8
2026-01-20 01:10:32.844391,1,6.8,0,0.0,6.8
2026-01-20 01:25:32.844391,1,0.0,0,0.0,6.8
2026-01-20 01:40:32.844391,1,0.0,0,0.0,6.8
2026-01-20 01:55:32.844391,1,0.0,0,0.0,6.8
2026-01-20 02:10:32.844391,2,18.1,1,0.0,6.8
2026-01-20 02:25:32.844391,2,3.4,0,0.0,6.8
2026-01-20 02:40:32.844391,2,0.0,1,5.87,6.8
2026-01-20 02:55:32.844391,2,0.0,0,0.0,6.8
2026-01-20 03:10:32.844391,3,0.0,0,0.0,6.8
2026-01-20 03:25:32.844391,3,0.0,0,0.0,6.8
2026-01-20 03:40:32.844391,3,0.8,0,0.0,6.8
2026-01-20 03:55:32.844391,3,0.0,0,0.0,6.8
2026-01-20 04:10:32.844391,4,0.0,0,0.0,6.8
2026-01-20 04:25:32.844391,4,13.0,0,0.0,6.8
2026-01-20 04:40:32.844391,4,0.0,0,0.0,6.8
2026-01-20 04:55:32.844391,4,0.0,0,0.5,6.8
2026-01-20 05:10:32.844391,5,0.1,0,0.0,6.8
2026-01-20 05:25:32.844391,5,0.0,0,0.0,6.8
2026-01-20 05:40:32.844391,5,0.1,0,0.0,6.8
2026-01-20 05:55:32.844391,5,0.0,1,0.0,6.8
2026-01-20 06:10:32.844391,6,4.6,0,0.0,8.5
2026-01-20 06:25:32.844391,6,1.0,0,0.0,8.5
2026-01-20 06:40:32.844391,6,17.3,0,0.0,8.5
2026-01-20 06:55:32.844391,6,0.0,0,0.0,8.5
2026-01-20 07:10:32.844391,7,0.9,0,0.0,8.5
2026-01-20 07:25:32.844391,7,0.0,0,0.5,8.5
2026-01-20 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-20 07:55:32.844391,7,0.0,0,0.0,8.5
2026-01-20 08:10:32.844391,8,462.0,1,0.0,8.5
2026-01-20 08:25:32.844391,8,462.6,1,0.0,8.5
2026-01-20 08:40:32.844391,8,391.0,1,0.0,8.5
2026-01-20 08:55:32.844391,8,450.4,1,6.62,8.5
2026-01-20 09:10:32.844391,9,424.6,1,0.0,8.5
2026-01-20 09:25:32.844391,9,491.7,1,0.0,8.5
2026-01-20 09:40:32.844391,9,436.8,1,0.0,8.5
2026-01-20 09:55:32.844391,9,510.8,1,0.0,8.5
2026-01-20 10:10:32.844391,10,506.0,1,9.47,8.5
2026-01-20 10:25:32.844391,10,467.5,1,0.0,8.5
2026-01-20 10:40:32.844391,10,383.5,1,0.0,8.5
2026-01-20 10:55:32.844391,10,445.0,1,0.0,8.5
2026-01-20 11:10:32.844391,11,438.3,1,0.0,8.5
2026-01-20 11:25:32.844391,11,423.2,1,0.0,8.5
2026-01-20 11:40:32.844391,11,430.5,1,0.0,8.5
2026-01-20 11:55:32.844391,11,418.1,1,0.0,8.5
2026-01-20 12:10:32.844391,12,445.1,1,0.0,8.5
2026-01-20 12:25:32.844391,12,441.4,1,0.0,8.5
2026-01-20 12:40:32.844391,12,450.9,1,0.0,8.5
2026-01-20 12:55:32.844391,12,494.9,1,0.0,8.5
2026-01-20 13:10:32.844391,13,509.8,1,0.0,8.5
2026-01-20 13:25:32.844391,13,475.5,1,0.0,8.5
2026-01-20 13:40:32.844391,13,434.7,1,0.0,8.5
2026-01-20 13:55:32.844391,13,490.9,1,0.0,8.5
2026-01-20 14:10:32.844391,14,389.0,1,0.0,10.2
2026-01-20 14:25:32.844391,14,479.0,1,0.0,10.2
2026-01-20 14:40:32.844391,14,485.9,1,0.0,10.2
2026-01-20 14:55:32.844391,14,509.7,1,0.0,10.2
2026-01-20 15:10:32.844391,15,461.9,1,0.0,10.2
2026-01-20 15:25:32.844391,15,460.5,1,0.0,10.2
2026-01-20 15:40:32.844391,15,403.3,1,11.8,10.2
2026-01-20 15:55:32.844391,15,482.0,1,0.0,10.2
2026-01-20 16:10:32.844391,16,434.3,1,11.42,10.2
2026-01-20 16:25:32.844391,16,430.1,1,0.0,10.2
2026-01-20 16:40:32.844391,16,453.4,1,5.08,10.2
2026-01-20 16:55:32.844391,16,410.7,1,0.0,10.2
2026-01-20 17:10:32.844391,17,401.7,1,0.0,8.5
2026-01-20 17:25:32.844391,17,514.6,1,0.0,8.5
2026-01-20 17:40:32.844391,17,453.5,1,11.54,8.5
2026-01-20 17:55:32.844391,17,466.5,1,0.0,8.5
2026-01-20 18:10:32.844391,18,410.5,1,0.0,8.5
2026-01-20 18:25:32.844391,18,394.5,1,0.0,8.5
2026-01-20 18:40:32.844391,18,441.4,1,8.4,8.5
2026-01-20 18:55:32.844391,18,475.1,1,0.0,8.5
2026-01-20 19:10:32.844391,19,272.1,1,0.0,8.5
2026-01-20 19:25:32.844391,19,175.5,1,0.0,8.5
2026-01-20 19:40:32.844391,19,299.6,1,8.68,8.5
2026-01-20 19:55:32.844391,19,242.5,1,0.0,8.5
2026-01-20 20:10:32.844391,20,297.3,1,0.0,8.5
2026-01-20 20:25:32.844391,20,186.4,1,7.09,8.5
2026-01-20 20:40:32.844391,20,335.3,1,0.0,8.5
2026-01-20 20:55:32.844391,20,48.8,0,0.0,8.5
2026-01-20 21:10:32.844391,21,89.7,1,0.0,8.5
2026-01-20 21:25:32.844391,21,275.8,1,0.0,8.5
2026-01-20 21:40:32.844391,21,319.2,1,0.0,8.5
2026-01-20 21:55:32.844391,21,69.6,0,0.0,8.5
2026-01-20 22:10:32.844391,22,184.6,0,0.0,10.2
2026-01-20 22:25:32.844391,22,143.4,1,0.0,10.2
2026-01-20 22:40:32.844391,22,226.7,0,0.0,10.2
2026-01-20 22:55:32.844391,22,281.3,1,0.0,10.2
2026-01-20 23:10:32.844391,23,299.4,0,0.0,10.2
2026-01-20 23:25:32.844391,23,281.0,0,0.0,10.2
2026-01-20 23:40:32.844391,23,318.5,1,0.0,10.2
2026-01-20 23:55:32.844391,23,80.0,0,0.0,10.2
2026-01-21 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-21 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-21 00:40:32.844391,0,0.0,0,0.0,6.8
2026-01-21 00:55:32.844391,0,5.3,0,0.0,6.8
2026-01-21 01:10:32.844391,1,0.0,0,0.0,6.8
2026-01-21 01:25:32.844391,1,0.0,1,0.0,6.8
2026-01-21 01:40:32.844391,1,0.6,0,0.0,6.8
2026-01-21 01:55:32.844391,1,0.0,0,0.0,6.8
2026-01-21 02:10:32.844391,2,5.9,0,0.5,6.8
2026-01-21 02:25:32.844391,2,16.0,0,0.0,6.8
2026-01-21 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-21 02:55:32.844391,2,16.6,0,0.0,6.8
2026-01-21 03:10:32.844391,3,5.4,0,0.0,6.8
2026-01-21 03:25:32.844391,3,0.0,0,0.0,6.8
2026-01-21 03:40:32.844391,3,8.2,0,0.0,6.8
2026-01-21 03:55:32.844391,3,6.7,0,0.0,6.8
2026-01-21 04:10:32.844391,4,1.7,0,0.0,6.8
2026-01-21 04:25:32.844391,4,0.0,0,0.0,6.8
2026-01-21 04:40:32.844391,4,0.0,0,0.0,6.8
2026-01-21 04:55:32.844391,4,0.0,0,0.0,6.8
2026-01-21 05:10:32.844391,5,7.3,0,0.0,6.8
2026-01-21 05:25:32.844391,5,2.1,0,0.0,6.8
2026-01-21 05:40:32.844391,5,13.2,0,0.0,6.8
2026-01-21 05:55:32.844391,5,11.2,0,0.0,6.8
2026-01-21 06:10:32.844391,6,0.0,1,0.0,8.5
2026-01-21 06:25:32.844391,6,4.0,0,0.0,8.5
2026-01-21 06:40:32.844391,6,0.0,0,0.0,8.5
2026-01-21 06:55:32.844391,6,0.0,0,0.0,8.5
2026-01-21 07:10:32.844391,7,0.0,0,0.0,8.5
2026-01-21 07:25:32.844391,7,0.0,1,0.0,8.5
